patient_id,owner_id,owner_name,pet_type,breed,patient_name,gender,patient_age,date_registration,owner_phone
dog_4826,1410,Autumn Wilson,Dog,Labrador Retriever,Ruby,Female,15,2024-10-06,00447837669591
dog_6863,6803,Carlos Roman,Dog,Labrador Retriever,Ruby,Female,1,2024-09-04,00447549903594
dog_9264,7368,Joseph Warren,Dog,Labrador Retriever,Ruby,Female,3,2024-10-04,00447232724215
dog_9302,9895,Julie Thomas,Dog,Labrador Retriever,Ruby,Female,3,2024-11-06,00447791974487
dog_1447,6738,Zachary Flores,Dog,Labrador Retriever,Thor,Male,11,2024-04-09,00447110577586
dog_2340,8916,Tony Welch,Dog,Labrador Retriever,Thor,Male,11,2024-07-29,00447606999287
dog_2938,1998,Margaret Nguyen,Dog,Labrador Retriever,Thor,Male,4,2024-07-27,00447348705087
dog_3614,7273,Scott Torres,Dog,Labrador Retriever,Thor,Male,2,2024-04-24,00447687718965
dog_4944,9301,Steven Butler,Dog,Labrador Retriever,Thor,Male,7,2024-08-25,00447643785003
dog_6001,3368,Cathy Sherman,Dog,Labrador Retriever,Thor,Male,11,2024-11-15,00447556731590
dog_3169,7112,Jacqueline Morris,Dog,Labrador Retriever,Toby,Male,14,2024-03-19,00447003143130
dog_4470,8279,Eric Pacheco,Dog,Labrador Retriever,Toby,Male,10,2024-10-11,00447529324367
dog_5700,3987,Thomas Erickson,Dog,Labrador Retriever,Thor,Male,15,2024-03-28,00447270543474
dog_8284,5163,Melanie Reed,Dog,Labrador Retriever,Toby,Male,11,2024-06-01,00447845635163
dog_2947,5672,Logan Henry,Dog,Labrador Retriever,Zara,Female,5,2024-10-18,00447559180232
dog_4011,7598,Lisa Kent,Dog,Labrador Retriever,Zara,Female,3,2024-06-17,00447621293189
dog_5639,4084,Michael Harrison,Dog,Labrador Retriever,Zara,Female,5,2024-08-07,00447579152415
dog_8312,9108,Jill Reynolds,Dog,Labrador Retriever,Zara,Female,4,2024-09-19,00447979396902
dog_8870,5128,Stephanie Fuller,Dog,Labrador Retriever,Zara,Female,3,2024-04-07,00447645582617
dog_212,7057,Paul Robinson,Dog,Labrador Retriever,Zoey,Female,9,2024-11-11,00447611299031
dog_6145,8607,Douglas Banks,Dog,Labrador Retriever,Zeus,Male,13,2024-10-30,00447631514451
dog_8482,3216,Carlos Haley,Dog,Labrador Retriever,Zoey,Female,2,2024-07-28,00447137972168
dog_8810,7900,Matthew Smith,Dog,Labrador Retriever,Zoey,Female,7,2024-02-02,00447290337870
dog_4120,5311,Yvonne Trujillo,Dog,Labrador Retriever,Coco,Female,14,2024-02-29,00447929346820
dog_1110,2788,Thomas Zavala,Dog,Labrador Retriever,Lucy,Female,7,2024-02-18,00447273368311
dog_5209,9488,Jonathan Strickland,Dog,Labrador Retriever,Lucy,Female,12,2024-04-08,00447743105047
dog_6760,8647,Adam Mcdaniel,Dog,Labrador Retriever,Lucy,Female,4,2024-08-18,00447383583019
dog_7843,6367,Emma Holloway,Dog,Labrador Retriever,Lucy,Female,11,2024-02-18,00447381770340
dog_5894,5807,Mark Mercer,Dog,Labrador Retriever,Luke,Male,3,2024-01-14,00447340874159
dog_818,9203,Ronald Campbell,Dog,Labrador Retriever,Luna,Female,7,2024-06-26,00447980470787
dog_1051,5482,Monica Lambert,Dog,Labrador Retriever,Luna,Female,5,2024-05-18,00447531637275
dog_2244,5995,William White,Dog,Labrador Retriever,Luna,Female,12,2024-03-25,00447789577610
dog_4569,7544,Lee Benson,Dog,Labrador Retriever,Luna,Female,1,2024-11-21,00447464933443
dog_1282,6752,Corey Mcintyre,Dog,Labrador Retriever,Maya,Female,12,2024-09-18,00447365275207
dog_2889,1636,Charlotte Robertson,Dog,Labrador Retriever,Maya,Female,5,2024-02-28,00447370191838
dog_9361,5160,Morgan Gardner MD,Dog,Labrador Retriever,Roxy,Female,5,2024-03-28,00447195634420
dog_118,7026,Joseph Rice,Dog,Labrador Retriever,Ruby,Female,7,2024-05-04,00447998625130
dog_926,3230,Mark Anderson,Dog,Labrador Retriever,Ruby,Female,15,2024-02-09,00447140888979
dog_1623,5018,James Brooks,Dog,Labrador Retriever,Ruby,Female,1,2024-01-15,00447944470724
dog_8719,4679,Jacob Moore MD,Dog,Labrador Retriever,Ruby,Female,12,2024-08-20,00447567777093
dog_267,7359,Ashley Edwards,Dog,Labrador Retriever,Thor,Male,11,2024-03-04,00447219586296
dog_1376,2143,Amber Bowen,Dog,Labrador Retriever,Thor,Male,10,2024-03-25,00447819377198
dog_4155,6752,Corey Mcintyre,Dog,Labrador Retriever,Thor,Male,7,2024-03-18,00447365275207
dog_3433,8735,Benjamin Anderson,Dog,Labrador Retriever,Toby,Male,12,2024-08-22,00447776567421
dog_6739,8383,Danielle Garcia,Dog,Labrador Retriever,Toby,Male,15,2024-03-06,00447896232968
dog_6787,9759,Sydney Vega,Dog,Labrador Retriever,Toby,Male,10,2024-07-05,00447419563673
dog_7155,8583,William Dean,Dog,Labrador Retriever,Toby,Male,5,2024-05-18,00447648479779
dog_660,6229,Aaron Faulkner,Dog,Labrador Retriever,Zara,Female,9,2024-07-09,00447131478890
dog_1934,7277,Barbara Gill,Dog,Labrador Retriever,Zara,Female,9,2024-06-01,00447868810424
dog_1050,7635,Jack Glenn,Dog,Labrador Retriever,Bella,Female,15,2024-10-29,00447524675244
dog_4976,2928,Donald Woods,Dog,Labrador Retriever,Buddy,Male,5,2024-02-01,00447004690836
dog_8774,4139,Frederick Dougherty,Dog,Labrador Retriever,Buddy,Male,11,2024-05-31,00447136499123
dog_3462,7505,Elizabeth Chapman,Dog,Labrador Retriever,Bella,Female,9,2024-08-15,00447504688472
dog_5694,1134,Jennifer Ray,Dog,Labrador Retriever,Bella,Female,1,2024-09-18,00447329893829
dog_5097,4112,Bobby Washington,Dog,Labrador Retriever,Buddy,Male,3,2024-05-02,00447399698143
dog_1791,3992,Karen Williams,Dog,Labrador Retriever,Chloe,Female,1,2024-01-19,00447580276740
dog_1611,5587,Chase Casey,Dog,Labrador Retriever,Chloe,Female,13,2024-06-02,00447252895796
dog_7264,9893,Paige Bishop,Dog,Labrador Retriever,Chloe,Female,6,2024-04-04,00447111597901
dog_8856,3401,Derek Rodriguez,Dog,Labrador Retriever,Chloe,Female,14,2024-03-05,00447508313568
dog_3513,3259,Edward Dunlap,Dog,Labrador Retriever,Daisy,Female,14,2024-09-18,00447194431604
dog_6668,3296,Deanna Thomas,Dog,Labrador Retriever,Daisy,Female,4,2024-05-18,00447693305207
dog_7812,5512,Beth Riley,Dog,Labrador Retriever,Daisy,Female,5,2024-10-08,00447324284958
dog_2113,5808,William Lee,Dog,Labrador Retriever,Dolly,Female,13,2024-01-04,00447356427887
dog_7668,4887,Jamie Pittman,Dog,Labrador Retriever,Dolly,Female,6,2024-08-08,00447524776851
dog_8613,1635,Shelley Martin,Dog,Labrador Retriever,Daisy,Female,7,2024-12-01,00447550427977
dog_7362,3549,Charles Crawford,Dog,Labrador Retriever,Dolly,Female,9,2024-09-27,00447514585873
dog_2056,2389,James Reynolds,Dog,Labrador Retriever,Hazel,Female,4,2024-11-07,00447100568537
dog_775,5388,Kimberly Thompson,Dog,Labrador Retriever,Hazel,Female,8,2024-12-31,00447418369008
dog_3744,3608,Karen Solomon,Dog,Labrador Retriever,Hazel,Female,1,2024-04-18,00447562520636
dog_5918,6128,Joseph Brewer PhD,Dog,Labrador Retriever,Lilly,Female,6,2024-09-06,00447268733666
dog_8113,8722,Jenna Livingston,Dog,Labrador Retriever,Lilly,Female,10,2024-01-21,00447095725348
dog_9207,2983,Anthony Nunez MD,Dog,Labrador Retriever,Lilly,Female,11,2024-09-28,00447748319143
dog_1216,5655,Leslie Davis,Dog,Labrador Retriever,Mabel,Female,6,2024-01-12,00447155939119
dog_4633,8818,Thomas Ryan,Dog,Labrador Retriever,Mabel,Female,6,2024-01-09,00447603274454
dog_2606,1879,Elizabeth Harris,Dog,Labrador Retriever,Olive,Female,9,2024-02-27,00447584752996
dog_4837,3355,Joseph Dixon,Dog,Labrador Retriever,Olive,Female,9,2024-01-10,00447988613367
dog_893,2003,Catherine Rodriguez,Dog,Labrador Retriever,Oscar,Male,12,2024-11-15,00447249364127
dog_3268,4256,Nicholas Russo,Dog,Labrador Retriever,Oscar,Male,8,2024-01-14,00447619517283
dog_3242,4684,Tyler Martin,Dog,Labrador Retriever,Olive,Female,13,2024-04-27,00447842484532
dog_6236,4338,Dylan Silva,Dog,Labrador Retriever,Olive,Female,6,2024-02-18,00447579851957
dog_9112,4295,Jeffrey Clark,Dog,Labrador Retriever,Olive,Female,3,2024-10-21,00447928475549
dog_2001,2828,Brianna Delacruz,Dog,Labrador Retriever,Oscar,Male,15,2024-02-02,00447512586328
dog_5708,6893,Zachary Jones,Dog,Labrador Retriever,Penny,Female,15,2024-04-04,00447651271526
dog_7879,6678,Michael Cardenas Jr.,Dog,Labrador Retriever,Piper,Female,10,2024-02-07,00447506757524
dog_1016,2893,Heather Lewis,Dog,Labrador Retriever,Poppy,Female,6,2024-04-08,00447570858322
dog_5627,9119,William Sawyer,Dog,Labrador Retriever,Poppy,Female,15,2024-12-02,00447582131684
dog_7705,5506,Rachel Lee,Dog,Labrador Retriever,Poppy,Female,11,2024-08-27,00447022984245
dog_7972,3733,Carol Rojas,Dog,Labrador Retriever,Poppy,Female,10,2024-11-21,00447106667569
dog_8948,8194,Melanie Berry,Dog,Labrador Retriever,Poppy,Female,14,2024-06-13,00447553504560
dog_408,2210,Jill Mccall,Dog,Labrador Retriever,Penny,Female,15,2024-04-20,00447657792825
dog_3176,2033,Justin Willis,Dog,Labrador Retriever,Penny,Female,10,2024-03-02,00447419910152
dog_7326,1249,Sonia Jackson,Dog,Labrador Retriever,Piper,Female,9,2024-06-27,00447554646609
dog_7717,7134,Amber Gallegos,Dog,Labrador Retriever,Piper,Female,3,2024-03-06,00447226990425
dog_1929,4132,Eric Sanders,Dog,Labrador Retriever,Riley,Male,14,2024-02-20,00447038934341
dog_2342,4352,Kenneth Dillon,Dog,Labrador Retriever,Riley,Male,11,2024-01-31,00447076180052
dog_7744,9825,Nicole Torres,Dog,Labrador Retriever,Riley,Male,14,2024-03-22,00447724340870
dog_8118,8097,William Myers,Dog,Labrador Retriever,Riley,Male,2,2024-07-01,00447969231584
dog_9405,1837,Kevin Campbell,Dog,Labrador Retriever,Riley,Male,13,2024-01-20,00447724891824
dog_8369,3725,David Neal,Dog,Labrador Retriever,Rocky,Male,2,2024-02-29,00447440163001
dog_3945,4684,Tyler Martin,Dog,Labrador Retriever,Riley,Male,5,2024-12-20,00447842484532
dog_4089,6675,Sandra Flores,Dog,Labrador Retriever,Riley,Male,4,2024-12-17,00447917620074
dog_2388,9664,Andrea Odom,Dog,Labrador Retriever,Rosie,Female,15,2024-02-20,00447473523082
dog_5614,1125,Brianna King,Dog,Labrador Retriever,Rosie,Female,12,2024-11-16,00447431757543
dog_7313,7022,Christopher Blevins,Dog,Labrador Retriever,Rosie,Female,5,2024-12-24,00447739313081
dog_3164,2351,Matthew Jones,Dog,Labrador Retriever,Rusty,Male,9,2024-10-29,00447038110222
dog_1521,9005,Mark Cervantes,Dog,Labrador Retriever,Spike,Male,10,2024-06-25,00447002852204
dog_5657,2647,Randy Dickerson,Dog,Labrador Retriever,Spike,Male,1,2024-12-17,00447482811195
dog_6054,3418,Marco Blackburn,Dog,Labrador Retriever,Spike,Male,11,2024-08-20,00447622825145
dog_2468,7045,Michael Wilson,Dog,Labrador Retriever,Sadie,Female,3,2024-04-23,00447718819787
dog_4092,1658,Shawn Clark,Dog,Labrador Retriever,Sadie,Female,10,2024-04-15,00447825717000
dog_5418,7165,Shannon Wood,Dog,Labrador Retriever,Sadie,Female,3,2024-06-04,00447743867425
dog_3426,9074,Adrian Gardner,Dog,Labrador Retriever,Teddy,Male,14,2024-02-10,00447367208212
dog_4824,9903,Melvin Henderson,Dog,Labrador Retriever,Teddy,Male,8,2024-11-18,00447208561237
dog_326,1556,Elizabeth Morris,Dog,Labrador Retriever,Tilly,Female,10,2024-03-28,00447098853022
dog_2262,2893,Heather Lewis,Dog,Labrador Retriever,Tilly,Female,14,2024-02-10,00447570858322
dog_2826,9190,James Taylor,Dog,Labrador Retriever,Tilly,Female,4,2024-03-28,00447728393307
dog_7553,9496,Jesse Wilson,Dog,Labrador Retriever,Tilly,Female,12,2024-07-20,00447460417438
dog_8397,7088,Gregory Stewart,Dog,Labrador Retriever,Tilly,Female,1,2024-06-03,00447767305518
dog_5913,6634,Robin Harris,Dog,Labrador Retriever,Ziggy,Male,14,2024-10-17,00447928599234
dog_1542,9864,Isaac Delgado,Dog,Labrador Retriever,Bella,Female,11,2024-01-07,00447842296995
dog_703,9112,Keith Williams,Dog,Labrador Retriever,Buddy,Male,10,2024-06-17,00447425110579
dog_3314,3885,Danielle Bell,Dog,Labrador Retriever,Buddy,Male,14,2024-03-01,00447424261285
dog_32,9775,Joshua Chung,Dog,Labrador Retriever,Chloe,Female,15,2024-10-05,00447691115406
dog_88,2413,Katrina Lopez,Dog,Labrador Retriever,Chloe,Female,10,2024-01-21,00447119479967
dog_8322,2839,Kevin Johnson,Dog,Labrador Retriever,Chloe,Female,4,2024-02-29,00447073232077
dog_1793,9366,Crystal Macias,Dog,Labrador Retriever,Daisy,Female,12,2024-11-27,00447810789799
dog_6670,6687,Chase Davis,Dog,Labrador Retriever,Daisy,Female,11,2024-05-30,00447783680348
dog_9398,7726,Jonathan Ortiz,Dog,Labrador Retriever,Daisy,Female,7,2024-03-02,00447694515018
dog_3535,9516,James Roberts,Dog,Labrador Retriever,Ellie,Female,8,2024-01-04,00447797195886
dog_9434,8464,Denise Ayala,Dog,Labrador Retriever,Ellie,Female,4,2024-04-03,00447504884194
dog_4739,9903,Melvin Henderson,Dog,Labrador Retriever,Hazel,Female,4,2024-02-29,00447208561237
dog_8593,4761,James Bruce,Dog,Labrador Retriever,Hazel,Female,2,2024-10-03,00447024417164
dog_6562,8429,David Brewer,Dog,Labrador Retriever,Lilly,Female,12,2024-11-16,00447517876962
dog_7606,4841,Kristin Brown,Dog,Labrador Retriever,Lilly,Female,11,2024-05-25,00447791947756
dog_123,7735,James Robinson,Dog,Labrador Retriever,Mabel,Female,1,2024-08-16,00447865627624
dog_4948,6151,Michael Copeland,Dog,Labrador Retriever,Mabel,Female,4,2024-09-02,00447811812409
dog_6927,2963,Donna Wright,Dog,Labrador Retriever,Mabel,Female,1,2024-02-14,00447427136906
dog_5382,1865,Connie Reeves,Dog,Labrador Retriever,Molly,Female,8,2024-05-16,00447452254086
dog_1546,5332,Brittney Collins,Dog,Labrador Retriever,Olive,Female,11,2024-04-17,00447817376343
dog_5440,3867,Sarah Galvan,Dog,Labrador Retriever,Olive,Female,9,2024-11-07,00447999369010
dog_7904,2115,Dr. Andrew Johnson,Dog,Labrador Retriever,Olive,Female,15,2024-01-02,00447265412286
dog_9148,8770,Shelby Murray,Dog,Labrador Retriever,Olive,Female,12,2024-05-08,00447654315356
dog_9243,2682,Joshua Brennan,Dog,Labrador Retriever,Olive,Female,5,2024-08-15,00447794294503
dog_198,9575,Michael Gallegos,Dog,Labrador Retriever,Oscar,Male,10,2024-01-25,00447036523832
dog_2593,1612,Jeffrey Coleman,Dog,Labrador Retriever,Oscar,Male,2,2024-07-28,00447837463004
dog_3455,7385,Melissa Turner,Dog,Labrador Retriever,Oscar,Male,13,2024-01-16,00447666517472
dog_4841,3826,Connor Pugh,Dog,Labrador Retriever,Oscar,Male,7,2024-09-06,00447858357608
dog_6960,9617,Vicki Dixon,Dog,Labrador Retriever,Penny,Female,2,2024-12-24,00447987258899
dog_8011,3090,Kimberly Gonzalez,Dog,Labrador Retriever,Penny,Female,12,2024-03-15,00447066130052
dog_3335,4026,Jacob Short,Dog,Labrador Retriever,Piper,Female,2,2024-04-26,00447559950131
dog_4607,9075,Annette Peck,Dog,Labrador Retriever,Poppy,Female,5,2024-04-21,00447711336211
dog_8187,9909,Kelly Moore,Dog,Labrador Retriever,Poppy,Female,6,2024-05-26,00447719247786
dog_8943,9685,Kristy Freeman,Dog,Labrador Retriever,Poppy,Female,2,2024-05-04,00447673476217
dog_525,3053,Harold Fletcher II,Dog,Labrador Retriever,Riley,Male,9,2024-09-05,00447674947122
dog_1129,6515,Veronica Middleton,Dog,Labrador Retriever,Rocky,Male,15,2024-03-21,00447014776731
dog_2049,8572,Colleen Carr,Dog,Labrador Retriever,Rocky,Male,10,2024-09-16,00447994537899
dog_7223,3978,Amy Sutton,Dog,Labrador Retriever,Rocky,Male,3,2024-07-10,00447810847761
dog_3197,2190,Kyle Rogers,Dog,Labrador Retriever,Rosie,Female,3,2024-12-27,00447439645088
dog_3486,9369,Andrew Miranda,Dog,Labrador Retriever,Rosie,Female,3,2024-06-11,00447989571588
dog_2687,9692,Cameron Travis,Dog,Labrador Retriever,Sadie,Female,13,2024-03-20,00447222664295
dog_5154,9360,Christopher Sawyer,Dog,Labrador Retriever,Scout,Male,15,2024-09-03,00447262262740
dog_3251,9884,Lydia Hooper,Dog,Labrador Retriever,Spike,Male,1,2024-10-11,00447847959356
dog_8931,5752,Ashley Lawson,Dog,Labrador Retriever,Spike,Male,11,2024-06-12,00447931302609
dog_8042,2083,Amanda Gonzalez,Dog,Labrador Retriever,Teddy,Male,2,2024-07-12,00447337636117
dog_485,4272,John Wilson,Dog,Labrador Retriever,Apollo,Male,5,2024-05-11,00447400323295
dog_8445,1566,Rachael Reed,Dog,Labrador Retriever,Apollo,Male,9,2024-02-09,00447192738398
dog_2906,5183,Edwin Bryan,Dog,Labrador Retriever,Baxter,Male,4,2024-02-15,00447245378127
dog_4460,2002,Corey Spencer DDS,Dog,Labrador Retriever,Baxter,Male,11,2024-12-01,00447055329482
dog_1235,4048,Abigail Ayala,Dog,Labrador Retriever,Baxter,Male,3,2024-11-25,00447525340679
dog_4323,9110,Sandra Brown,Dog,Labrador Retriever,Baxter,Male,2,2024-06-23,00447008740933
dog_8026,8756,Margaret Schneider,Dog,Labrador Retriever,Baxter,Male,3,2024-11-23,00447667928775
dog_440,9775,Joshua Chung,Dog,Labrador Retriever,Cooper,Male,7,2024-03-21,00447691115406
dog_4180,5232,Melissa Small,Dog,Labrador Retriever,Cooper,Male,9,2024-02-05,00447182412466
dog_9389,6448,Dana Nelson,Dog,Labrador Retriever,Cooper,Male,13,2024-05-10,00447583233447
dog_278,3894,Mr. Dennis Cummings,Dog,Labrador Retriever,Diesel,Male,14,2024-03-16,00447298722819
dog_2286,7385,Melissa Turner,Dog,Labrador Retriever,Gracie,Female,10,2024-05-30,00447666517472
dog_7905,6675,Sandra Flores,Dog,Labrador Retriever,Gracie,Female,13,2024-03-01,00447917620074
dog_7283,6661,Curtis Armstrong,Dog,Labrador Retriever,Gracie,Female,12,2024-01-08,00447138778880
dog_8479,8257,Jasmine Andersen,Dog,Labrador Retriever,Gracie,Female,13,2024-11-28,00447030972232
dog_1258,4194,Crystal Smith,Dog,Labrador Retriever,Harley,Male,7,2024-06-29,00447585382657
dog_3629,1852,Heather Myers,Dog,Labrador Retriever,Harley,Male,8,2024-06-23,00447075231760
dog_3863,1865,Connie Reeves,Dog,Labrador Retriever,Harley,Male,14,2024-10-08,00447452254086
dog_6599,8336,Jasmine Kelly,Dog,Labrador Retriever,Harley,Male,9,2024-03-16,00447737677046
dog_4870,8499,Jim Alvarez,Dog,Labrador Retriever,Hunter,Male,13,2024-08-02,00447600192909
dog_7614,4068,Daniel Jarvis,Dog,Labrador Retriever,Hunter,Male,15,2024-07-14,00447266358032
dog_2624,7351,Amy Mcneil,Dog,Labrador Retriever,Harley,Male,5,2024-08-06,00447589802338
dog_7301,3464,Shannon Benton,Dog,Labrador Retriever,Hunter,Male,8,2024-07-20,00447749417431
dog_3930,9548,Katie Smith,Dog,Labrador Retriever,Jasper,Male,6,2024-02-03,00447079698100
dog_8270,1771,Frances Johnson,Dog,Labrador Retriever,Jasper,Male,10,2024-01-29,00447008763998
dog_9313,9332,Mr. Michael Bryant,Dog,Labrador Retriever,Jasper,Male,8,2024-02-21,00447628372655
dog_8812,7504,Joshua Stevens,Dog,Labrador Retriever,Lottie,Female,4,2024-12-05,00447623786772
dog_7069,1839,Timothy Miller,Dog,Labrador Retriever,Lottie,Female,10,2024-08-26,00447293980128
dog_9121,3383,Erin Edwards,Dog,Labrador Retriever,Maggie,Female,9,2024-09-07,00447125311044
dog_7347,6345,Kelly Lowery,Dog,Labrador Retriever,Samson,Male,10,2024-12-08,00447145652750
dog_7745,8624,Shawn Curry,Dog,Labrador Retriever,Samson,Male,5,2024-07-29,00447505527133
dog_1584,9096,William Ramirez,Dog,Labrador Retriever,Samson,Male,11,2024-01-19,00447173628208
dog_2449,7805,Meghan Smith,Dog,Labrador Retriever,Samson,Male,9,2024-01-15,00447715293416
dog_5256,8583,William Dean,Dog,Labrador Retriever,Samson,Male,5,2024-02-08,00447648479779
dog_777,5574,Timothy Young,Dog,Labrador Retriever,Sophie,Female,3,2024-02-01,00447160273970
dog_2433,8060,Sue Whitehead,Dog,Labrador Retriever,Sophie,Female,15,2024-01-09,00447286819699
dog_5583,5356,Chloe Morgan,Dog,Labrador Retriever,Sophie,Female,7,2024-12-17,00447295551561
dog_7428,2678,Susan Olsen,Dog,Labrador Retriever,Sophie,Female,6,2024-06-14,00447756409010
dog_6988,5769,Samuel Smith,Dog,Labrador Retriever,Willow,Female,11,2024-02-10,00447469922469
dog_972,6853,Joseph Duffy,Dog,Labrador Retriever,Willow,Female,8,2024-03-19,00447009859355
dog_4102,5457,Mr. Timothy Anderson,Dog,Labrador Retriever,Apollo,Male,4,2024-01-27,00447867578049
dog_3449,3678,Jaclyn Faulkner,Dog,Labrador Retriever,Cooper,Male,5,2024-01-05,00447023133071
dog_7474,7144,Denise Huff,Dog,Labrador Retriever,Diesel,Male,3,2024-08-26,00447535914714
dog_1112,4712,Penny Cantrell,Dog,Labrador Retriever,Harley,Male,14,2024-09-22,00447718190005
dog_1687,7116,David Taylor,Dog,Labrador Retriever,Hunter,Male,13,2024-02-29,00447324948601
dog_3324,2318,Alexander Montes,Dog,Labrador Retriever,Jasper,Male,1,2024-02-24,00447976238764
dog_3711,3176,Zachary Duncan,Dog,Labrador Retriever,Jasper,Male,9,2024-01-20,00447914927472
dog_7108,1677,Katrina Murray,Dog,Labrador Retriever,Lottie,Female,8,2024-11-05,00447463789509
dog_1076,3659,Matthew Garcia,Dog,Labrador Retriever,Maddie,Female,3,2024-07-03,00447599544975
dog_1583,8549,Michael Oconnor,Dog,Labrador Retriever,Maddie,Female,10,2024-03-10,00447571364031
dog_3262,3928,Mary Soto,Dog,Labrador Retriever,Maggie,Female,7,2024-08-04,00447941503966
dog_4463,9683,Joseph Weiss,Dog,Labrador Retriever,Maggie,Female,4,2024-07-10,00447974928458
dog_268,9405,Dr. Brandon Galloway,Dog,Labrador Retriever,Oliver,Male,9,2024-01-15,00447700421511
dog_3184,6396,Brian Waters,Dog,Labrador Retriever,Oliver,Male,7,2024-07-13,00447942183740
dog_825,9405,Dr. Brandon Galloway,Dog,Labrador Retriever,Samson,Male,5,2024-06-25,00447700421511
dog_2872,8193,Colleen Jacobson,Dog,Labrador Retriever,Shadow,Male,10,2024-10-29,00447494524120
dog_2188,3381,Elizabeth Parker,Dog,Labrador Retriever,Sophie,Female,7,2024-06-05,00447338176754
